Date,Ticker,Field Name,Value
2021-01-22,ASC.L,Close Price,4788.0
2021-01-25,ASC.L,Close Price,5056.0
2021-01-26,ASC.L,Close Price,4791.0
2021-01-27,ASC.L,Close Price,4700.0
2021-01-28,ASC.L,Close Price,4735.0
2021-01-29,ASC.L,Close Price,4474.0
2021-02-01,ASC.L,Close Price,4784.0
2021-02-02,ASC.L,Close Price,5054.0
2021-02-03,ASC.L,Close Price,5074.0
2021-02-04,ASC.L,Close Price,4907.0
2021-02-05,ASC.L,Close Price,4900.0
2021-02-08,ASC.L,Close Price,4889.0
2021-02-09,ASC.L,Close Price,4974.0
2021-02-10,ASC.L,Close Price,4916.0
2021-02-11,ASC.L,Close Price,5062.0
2021-02-12,ASC.L,Close Price,5300.0
2021-02-15,ASC.L,Close Price,5496.0
2021-02-16,ASC.L,Close Price,5568.0
2021-02-17,ASC.L,Close Price,5682.0
2021-02-18,ASC.L,Close Price,5670.0
2021-02-19,ASC.L,Close Price,5772.0
2021-02-22,ASC.L,Close Price,5802.0
2021-02-23,ASC.L,Close Price,5668.0
2021-02-24,ASC.L,Close Price,5666.0
2021-02-25,ASC.L,Close Price,5660.0
2021-02-26,ASC.L,Close Price,5600.0
2021-03-01,ASC.L,Close Price,5692.0
2021-03-02,ASC.L,Close Price,5596.0
2021-03-03,ASC.L,Close Price,5658.0
2021-03-04,ASC.L,Close Price,5434.0
2021-03-05,ASC.L,Close Price,5164.0
2021-03-08,ASC.L,Close Price,5230.0
2021-03-09,ASC.L,Close Price,5458.0
2021-03-10,ASC.L,Close Price,5348.0
2021-03-11,ASC.L,Close Price,5384.0
2021-03-12,ASC.L,Close Price,5298.0
2021-03-15,ASC.L,Close Price,5426.0
2021-03-16,ASC.L,Close Price,5618.0
2021-03-17,ASC.L,Close Price,5598.0
2021-03-18,ASC.L,Close Price,5598.0
2021-03-19,ASC.L,Close Price,5692.0
2021-03-22,ASC.L,Close Price,5752.0
2021-03-23,ASC.L,Close Price,5918.0
2021-03-24,ASC.L,Close Price,5734.0
2021-03-25,ASC.L,Close Price,5628.0
2021-03-26,ASC.L,Close Price,5706.0
2021-03-29,ASC.L,Close Price,5554.0
2021-03-30,ASC.L,Close Price,5486.0
2021-03-31,ASC.L,Close Price,5534.0
2021-04-01,ASC.L,Close Price,5772.0
2021-04-06,ASC.L,Close Price,5826.0
2021-04-07,ASC.L,Close Price,5788.0
2021-04-08,ASC.L,Close Price,5590.0
2021-04-09,ASC.L,Close Price,5360.0
2021-04-12,ASC.L,Close Price,5240.0
2021-04-13,ASC.L,Close Price,5424.0
2021-04-14,ASC.L,Close Price,5426.0
2021-04-15,ASC.L,Close Price,5388.0
2021-04-16,ASC.L,Close Price,5374.0
2021-04-19,ASC.L,Close Price,5316.0
2021-04-20,ASC.L,Close Price,5100.0
2021-04-21,ASC.L,Close Price,5128.0
2021-04-22,ASC.L,Close Price,5258.0
2021-04-23,ASC.L,Close Price,5314.0
2021-04-26,ASC.L,Close Price,5354.0
2021-04-27,ASC.L,Close Price,5354.0
2021-04-28,ASC.L,Close Price,5212.0
2021-04-29,ASC.L,Close Price,5154.0
2021-04-30,ASC.L,Close Price,5220.0
2021-05-04,ASC.L,Close Price,5062.0
2021-05-05,ASC.L,Close Price,5184.0
2021-05-06,ASC.L,Close Price,5008.0
2021-05-07,ASC.L,Close Price,4943.0
2021-05-10,ASC.L,Close Price,5000.0
2021-05-11,ASC.L,Close Price,4890.0
2021-05-12,ASC.L,Close Price,4878.0
2021-05-13,ASC.L,Close Price,4742.0
2021-05-14,ASC.L,Close Price,4960.0
2021-05-17,ASC.L,Close Price,4873.0
2021-05-18,ASC.L,Close Price,4875.0
2021-05-19,ASC.L,Close Price,4726.0
2021-05-20,ASC.L,Close Price,4892.0
2021-05-21,ASC.L,Close Price,4841.0
2021-05-24,ASC.L,Close Price,4851.0
2021-05-25,ASC.L,Close Price,4839.0
2021-05-26,ASC.L,Close Price,4864.0
2021-05-27,ASC.L,Close Price,4816.0
2021-05-28,ASC.L,Close Price,4877.0
2021-06-01,ASC.L,Close Price,4908.0
2021-06-02,ASC.L,Close Price,4822.0
2021-06-03,ASC.L,Close Price,4850.0
2021-06-04,ASC.L,Close Price,4946.0
2021-06-07,ASC.L,Close Price,5044.0
2021-06-08,ASC.L,Close Price,5198.0
2021-06-09,ASC.L,Close Price,5092.0
2021-06-10,ASC.L,Close Price,5100.0
2021-06-11,ASC.L,Close Price,5070.0
2021-06-14,ASC.L,Close Price,5066.0
2021-06-15,ASC.L,Close Price,4925.0
2021-06-16,ASC.L,Close Price,4848.0
2021-06-17,ASC.L,Close Price,4949.0
2021-06-18,ASC.L,Close Price,4750.0
2021-06-21,ASC.L,Close Price,4752.0
2021-06-22,ASC.L,Close Price,4850.0
2021-06-23,ASC.L,Close Price,4725.0
2021-06-24,ASC.L,Close Price,4755.0
2021-06-25,ASC.L,Close Price,4894.0
2021-06-28,ASC.L,Close Price,4890.0
2021-06-29,ASC.L,Close Price,5036.0
2021-06-30,ASC.L,Close Price,4960.0
2021-07-01,ASC.L,Close Price,5156.0
2021-07-02,ASC.L,Close Price,5192.0
2021-07-05,ASC.L,Close Price,5172.0
2021-07-06,ASC.L,Close Price,5052.0
2021-07-07,ASC.L,Close Price,5150.0
2021-07-08,ASC.L,Close Price,4829.0
2021-07-09,ASC.L,Close Price,4835.0
2021-07-12,ASC.L,Close Price,4755.0
2021-07-13,ASC.L,Close Price,4628.0
2021-07-14,ASC.L,Close Price,4707.0
2021-07-15,ASC.L,Close Price,3854.0
2021-07-16,ASC.L,Close Price,3940.0
2021-07-19,ASC.L,Close Price,3820.0
2021-07-20,ASC.L,Close Price,3744.0
2021-07-21,ASC.L,Close Price,3907.0
2021-07-22,ASC.L,Close Price,3902.0
2021-07-23,ASC.L,Close Price,3900.0
2021-01-05,ASC.L,Volume,5128.0
2021-01-06,ASC.L,Volume,5136.0
2021-01-07,ASC.L,Volume,5124.0
2021-01-08,ASC.L,Volume,5214.0
2021-01-11,ASC.L,Volume,5366.0
2021-01-12,ASC.L,Volume,5196.0
2021-01-13,ASC.L,Volume,5300.0
2021-01-14,ASC.L,Volume,5186.0
2021-01-15,ASC.L,Volume,4836.0
2021-01-18,ASC.L,Volume,4823.0
2021-01-19,ASC.L,Volume,4578.0
2021-01-20,ASC.L,Volume,4629.0
2021-01-21,ASC.L,Volume,4840.0
2021-01-22,ASC.L,Volume,4788.0
2021-01-25,ASC.L,Volume,5056.0
2021-01-26,ASC.L,Volume,4791.0
2021-01-27,ASC.L,Volume,4700.0
2021-01-28,ASC.L,Volume,4735.0
2021-01-29,ASC.L,Volume,4474.0
2021-02-01,ASC.L,Volume,4784.0
2021-02-02,ASC.L,Volume,5054.0
2021-02-03,ASC.L,Volume,5074.0
2021-02-04,ASC.L,Volume,4907.0
2021-02-05,ASC.L,Volume,4900.0
2021-02-08,ASC.L,Volume,4889.0
2021-02-09,ASC.L,Volume,4974.0
2021-02-10,ASC.L,Volume,4916.0
2021-02-11,ASC.L,Volume,5062.0
2021-02-12,ASC.L,Volume,5300.0
2021-02-15,ASC.L,Volume,5496.0
2021-02-16,ASC.L,Volume,5568.0
2021-02-17,ASC.L,Volume,5682.0
2021-02-18,ASC.L,Volume,5670.0
2021-02-19,ASC.L,Volume,5772.0
2021-02-22,ASC.L,Volume,5802.0
2021-02-23,ASC.L,Volume,5668.0
2021-02-24,ASC.L,Volume,5666.0
2021-02-25,ASC.L,Volume,5660.0
2021-02-26,ASC.L,Volume,5600.0
2021-03-01,ASC.L,Volume,5692.0
2021-03-02,ASC.L,Volume,5596.0
2021-03-03,ASC.L,Volume,5658.0
2021-03-04,ASC.L,Volume,5434.0
2021-03-05,ASC.L,Volume,5164.0
2021-03-08,ASC.L,Volume,5230.0
2021-03-09,ASC.L,Volume,5458.0
2021-03-10,ASC.L,Volume,5348.0
2021-03-11,ASC.L,Volume,5384.0
2021-03-12,ASC.L,Volume,5298.0
2021-03-15,ASC.L,Volume,5426.0
2021-03-16,ASC.L,Volume,5618.0
2021-03-17,ASC.L,Volume,5598.0
2021-03-18,ASC.L,Volume,5598.0
2021-03-19,ASC.L,Volume,5692.0
2021-03-22,ASC.L,Volume,5752.0
2021-03-23,ASC.L,Volume,5918.0
2021-03-24,ASC.L,Volume,5734.0
2021-03-25,ASC.L,Volume,5628.0
2021-03-26,ASC.L,Volume,5706.0
2021-03-29,ASC.L,Volume,5554.0
2021-03-30,ASC.L,Volume,5486.0
2021-03-31,ASC.L,Volume,5534.0
2021-04-01,ASC.L,Volume,5772.0
2021-04-06,ASC.L,Volume,5826.0
2021-04-07,ASC.L,Volume,5788.0
2021-04-08,ASC.L,Volume,5590.0
2021-04-09,ASC.L,Volume,5360.0
2021-04-12,ASC.L,Volume,5240.0
2021-04-13,ASC.L,Volume,5424.0
2021-04-14,ASC.L,Volume,5426.0
2021-04-15,ASC.L,Volume,5388.0
2021-04-16,ASC.L,Volume,5374.0
2021-04-19,ASC.L,Volume,5316.0
2021-04-20,ASC.L,Volume,5100.0
2021-04-21,ASC.L,Volume,5128.0
2021-04-22,ASC.L,Volume,5258.0
2021-04-23,ASC.L,Volume,5314.0
2021-04-26,ASC.L,Volume,5354.0
2021-04-27,ASC.L,Volume,5354.0
2021-04-28,ASC.L,Volume,5212.0
2021-04-29,ASC.L,Volume,5154.0
2021-04-30,ASC.L,Volume,5220.0
2021-05-04,ASC.L,Volume,5062.0
2021-05-05,ASC.L,Volume,5184.0
2021-05-06,ASC.L,Volume,5008.0
2021-05-07,ASC.L,Volume,4943.0
2021-05-10,ASC.L,Volume,5000.0
2021-05-11,ASC.L,Volume,4890.0
2021-05-12,ASC.L,Volume,4878.0
2021-05-13,ASC.L,Volume,4742.0
2021-05-14,ASC.L,Volume,4960.0
2021-05-17,ASC.L,Volume,4873.0
2021-05-18,ASC.L,Volume,4875.0
2021-05-19,ASC.L,Volume,4726.0
2021-05-20,ASC.L,Volume,4892.0
2021-05-21,ASC.L,Volume,4841.0
2021-05-24,ASC.L,Volume,4851.0
2021-05-25,ASC.L,Volume,4839.0
2021-05-26,ASC.L,Volume,4864.0
2021-05-27,ASC.L,Volume,4816.0
2021-05-28,ASC.L,Volume,4877.0
2021-06-01,ASC.L,Volume,4908.0
2021-06-02,ASC.L,Volume,4822.0
2021-06-03,ASC.L,Volume,4850.0
2021-06-04,ASC.L,Volume,4946.0
2021-06-07,ASC.L,Volume,5044.0
2021-06-08,ASC.L,Volume,5198.0
2021-06-09,ASC.L,Volume,5092.0
2021-06-10,ASC.L,Volume,5100.0
2021-06-11,ASC.L,Volume,5070.0
2021-06-14,ASC.L,Volume,5066.0
2021-06-15,ASC.L,Volume,4925.0
2021-06-16,ASC.L,Volume,4848.0
2021-06-17,ASC.L,Volume,4949.0
2021-06-18,ASC.L,Volume,4750.0
2021-06-21,ASC.L,Volume,4752.0
2021-06-22,ASC.L,Volume,4850.0
2021-06-23,ASC.L,Volume,4725.0
2021-06-24,ASC.L,Volume,4755.0
2021-06-25,ASC.L,Volume,4894.0
2021-06-28,ASC.L,Volume,4890.0
2021-06-29,ASC.L,Volume,5036.0
2021-06-30,ASC.L,Volume,4960.0
2021-07-01,ASC.L,Volume,5156.0
2021-07-02,ASC.L,Volume,5192.0
2021-07-05,ASC.L,Volume,5172.0
2021-07-06,ASC.L,Volume,5052.0
2021-07-07,ASC.L,Volume,5150.0
2021-07-08,ASC.L,Volume,4829.0
2021-07-09,ASC.L,Volume,4835.0
2021-07-12,ASC.L,Volume,4755.0
2021-07-13,ASC.L,Volume,4628.0
2021-07-14,ASC.L,Volume,4707.0
2021-07-15,ASC.L,Volume,3854.0
2021-07-16,ASC.L,Volume,3940.0
2021-07-19,ASC.L,Volume,3820.0
2021-07-20,ASC.L,Volume,3744.0
2021-07-21,ASC.L,Volume,3907.0
2021-07-22,ASC.L,Volume,3902.0
2021-07-23,ASC.L,Volume,3900.0
2021-01-05,ZM,Close Price,360.8299865722656
2021-01-06,ZM,Close Price,344.4100036621094
2021-01-07,ZM,Close Price,342.5
2021-01-08,ZM,Close Price,349.6099853515625
2021-01-11,ZM,Close Price,337.7099914550781
2021-01-12,ZM,Close Price,356.80999755859375
2021-01-13,ZM,Close Price,364.6300048828125
2021-01-14,ZM,Close Price,383.239990234375
2021-01-15,ZM,Close Price,384.5299987792969
2021-01-19,ZM,Close Price,393.8699951171875
2021-01-20,ZM,Close Price,382.79998779296875
2021-01-21,ZM,Close Price,382.80999755859375
2021-01-22,ZM,Close Price,383.3999938964844
2021-01-25,ZM,Close Price,391.8299865722656
2021-01-26,ZM,Close Price,374.3900146484375
2021-01-27,ZM,Close Price,370.739990234375
2021-01-28,ZM,Close Price,378.5899963378906
2021-01-29,ZM,Close Price,372.07000732421875
2021-02-01,ZM,Close Price,381.92999267578125
2021-02-02,ZM,Close Price,391.8399963378906
2021-02-03,ZM,Close Price,380.4700012207031
2021-02-04,ZM,Close Price,389.9800109863281
2021-02-05,ZM,Close Price,419.5899963378906
2021-02-08,ZM,Close Price,410.80999755859375
2021-02-09,ZM,Close Price,430.0299987792969
2021-02-10,ZM,Close Price,431.0
2021-02-11,ZM,Close Price,432.7699890136719
2021-02-12,ZM,Close Price,433.1099853515625
2021-02-16,ZM,Close Price,444.510009765625
2021-02-17,ZM,Close Price,429.4200134277344
2021-02-18,ZM,Close Price,417.9100036621094
2021-02-19,ZM,Close Price,417.260009765625
2021-02-22,ZM,Close Price,394.3399963378906
2021-02-23,ZM,Close Price,388.1600036621094
2021-02-24,ZM,Close Price,385.2300109863281
2021-02-25,ZM,Close Price,364.7300109863281
2021-02-26,ZM,Close Price,373.6099853515625
2021-03-01,ZM,Close Price,409.6600036621094
2021-03-02,ZM,Close Price,372.7900085449219
2021-03-03,ZM,Close Price,341.57000732421875
2021-03-04,ZM,Close Price,343.0899963378906
2021-03-05,ZM,Close Price,337.42999267578125
2021-03-08,ZM,Close Price,310.92999267578125
2021-03-09,ZM,Close Price,342.1099853515625
2021-03-10,ZM,Close Price,336.0299987792969
2021-03-11,ZM,Close Price,355.1700134277344
2021-03-12,ZM,Close Price,346.3900146484375
2021-03-15,ZM,Close Price,350.0
2021-03-16,ZM,Close Price,335.0799865722656
2021-03-17,ZM,Close Price,336.6499938964844
2021-03-18,ZM,Close Price,316.32000732421875
2021-03-19,ZM,Close Price,326.260009765625
2021-03-22,ZM,Close Price,328.5
2021-03-23,ZM,Close Price,339.760009765625
2021-03-24,ZM,Close Price,314.9599914550781
2021-03-25,ZM,Close Price,314.8500061035156
2021-03-26,ZM,Close Price,319.95001220703125
2021-03-29,ZM,Close Price,308.3900146484375
2021-03-30,ZM,Close Price,313.19000244140625
2021-03-31,ZM,Close Price,321.2900085449219
2021-04-01,ZM,Close Price,326.2300109863281
2021-04-05,ZM,Close Price,323.9599914550781
2021-04-06,ZM,Close Price,329.7900085449219
2021-04-07,ZM,Close Price,323.0799865722656
2021-04-08,ZM,Close Price,331.2799987792969
2021-04-09,ZM,Close Price,322.6499938964844
2021-04-12,ZM,Close Price,321.510009765625
2021-04-13,ZM,Close Price,342.75
2021-04-14,ZM,Close Price,329.20001220703125
2021-04-15,ZM,Close Price,332.3800048828125
2021-04-16,ZM,Close Price,329.95001220703125
2021-04-19,ZM,Close Price,324.3299865722656
2021-04-20,ZM,Close Price,321.7799987792969
2021-04-21,ZM,Close Price,322.760009765625
2021-04-22,ZM,Close Price,328.32000732421875
2021-04-23,ZM,Close Price,336.8800048828125
2021-04-26,ZM,Close Price,336.4200134277344
2021-04-27,ZM,Close Price,333.489990234375
2021-04-28,ZM,Close Price,331.25
2021-04-29,ZM,Close Price,321.1000061035156
2021-04-30,ZM,Close Price,319.57000732421875
2021-05-03,ZM,Close Price,313.9200134277344
2021-05-04,ZM,Close Price,304.8500061035156
2021-05-05,ZM,Close Price,297.5899963378906
2021-05-06,ZM,Close Price,293.04998779296875
2021-05-07,ZM,Close Price,295.239990234375
2021-05-10,ZM,Close Price,288.489990234375
2021-05-11,ZM,Close Price,300.25
2021-05-12,ZM,Close Price,289.70001220703125
2021-05-13,ZM,Close Price,290.1600036621094
2021-05-14,ZM,Close Price,307.8900146484375
2021-05-17,ZM,Close Price,308.92999267578125
2021-05-18,ZM,Close Price,312.8599853515625
2021-05-19,ZM,Close Price,310.4599914550781
2021-05-20,ZM,Close Price,324.7099914550781
2021-05-21,ZM,Close Price,316.3999938964844
2021-05-24,ZM,Close Price,321.55999755859375
2021-05-25,ZM,Close Price,321.2799987792969
2021-05-26,ZM,Close Price,326.04998779296875
2021-05-27,ZM,Close Price,326.42999267578125
2021-05-28,ZM,Close Price,331.5299987792969
2021-06-01,ZM,Close Price,327.7200012207031
2021-06-02,ZM,Close Price,327.1099853515625
2021-06-03,ZM,Close Price,319.010009765625
2021-06-04,ZM,Close Price,336.0
2021-06-07,ZM,Close Price,342.6600036621094
2021-06-08,ZM,Close Price,341.260009765625
2021-06-09,ZM,Close Price,333.6300048828125
2021-06-10,ZM,Close Price,346.5
2021-06-11,ZM,Close Price,366.3999938964844
2021-06-14,ZM,Close Price,365.9100036621094
2021-06-15,ZM,Close Price,359.0
2021-06-16,ZM,Close Price,361.8299865722656
2021-06-17,ZM,Close Price,372.95001220703125
2021-06-18,ZM,Close Price,374.239990234375
2021-06-21,ZM,Close Price,369.25
2021-06-22,ZM,Close Price,374.6499938964844
2021-06-23,ZM,Close Price,376.9200134277344
2021-06-24,ZM,Close Price,373.3999938964844
2021-06-25,ZM,Close Price,372.4700012207031
2021-06-28,ZM,Close Price,388.8599853515625
2021-06-29,ZM,Close Price,394.7300109863281
2021-06-30,ZM,Close Price,387.0299987792969
2021-07-01,ZM,Close Price,386.4800109863281
2021-07-02,ZM,Close Price,388.8900146484375
2021-07-06,ZM,Close Price,401.1199951171875
2021-07-07,ZM,Close Price,393.9100036621094
2021-07-08,ZM,Close Price,386.010009765625
2021-07-09,ZM,Close Price,385.0799865722656
2021-07-12,ZM,Close Price,379.1199951171875
2021-07-13,ZM,Close Price,378.3900146484375
2021-07-14,ZM,Close Price,360.6099853515625
2021-07-15,ZM,Close Price,356.80999755859375
2021-07-16,ZM,Close Price,361.9700012207031
2021-07-19,ZM,Close Price,354.20001220703125
2021-07-20,ZM,Close Price,355.80999755859375
2021-07-21,ZM,Close Price,352.9700012207031
2021-07-22,ZM,Close Price,361.3900146484375
2021-07-23,ZM,Close Price,359.2300109863281
2021-01-05,ZM,Volume,360.8299865722656
2021-01-06,ZM,Volume,344.4100036621094
2021-01-07,ZM,Volume,342.5
2021-01-08,ZM,Volume,349.6099853515625
2021-01-11,ZM,Volume,337.7099914550781
2021-01-12,ZM,Volume,356.80999755859375
2021-01-13,ZM,Volume,364.6300048828125
2021-01-14,ZM,Volume,383.239990234375
2021-01-15,ZM,Volume,384.5299987792969
2021-01-19,ZM,Volume,393.8699951171875
2021-01-20,ZM,Volume,382.79998779296875
2021-01-21,ZM,Volume,382.80999755859375
2021-01-22,ZM,Volume,383.3999938964844
2021-01-25,ZM,Volume,391.8299865722656
2021-01-26,ZM,Volume,374.3900146484375
2021-01-27,ZM,Volume,370.739990234375
2021-01-28,ZM,Volume,378.5899963378906
2021-01-29,ZM,Volume,372.07000732421875
2021-02-01,ZM,Volume,381.92999267578125
2021-02-02,ZM,Volume,391.8399963378906
2021-02-03,ZM,Volume,380.4700012207031
2021-02-04,ZM,Volume,389.9800109863281
2021-02-05,ZM,Volume,419.5899963378906
2021-02-08,ZM,Volume,410.80999755859375
2021-02-09,ZM,Volume,430.0299987792969
2021-02-10,ZM,Volume,431.0
2021-02-11,ZM,Volume,432.7699890136719
2021-02-12,ZM,Volume,433.1099853515625
2021-02-16,ZM,Volume,444.510009765625
2021-02-17,ZM,Volume,429.4200134277344
2021-02-18,ZM,Volume,417.9100036621094
2021-02-19,ZM,Volume,417.260009765625
2021-02-22,ZM,Volume,394.3399963378906
2021-02-23,ZM,Volume,388.1600036621094
2021-02-24,ZM,Volume,385.2300109863281
2021-02-25,ZM,Volume,364.7300109863281
2021-02-26,ZM,Volume,373.6099853515625
2021-03-01,ZM,Volume,409.6600036621094
2021-03-02,ZM,Volume,372.7900085449219
2021-03-03,ZM,Volume,341.57000732421875
2021-03-04,ZM,Volume,343.0899963378906
2021-03-05,ZM,Volume,337.42999267578125
2021-03-08,ZM,Volume,310.92999267578125
2021-03-09,ZM,Volume,342.1099853515625
2021-03-10,ZM,Volume,336.0299987792969
2021-03-11,ZM,Volume,355.1700134277344
2021-03-12,ZM,Volume,346.3900146484375
2021-03-15,ZM,Volume,350.0
2021-03-16,ZM,Volume,335.0799865722656
2021-03-17,ZM,Volume,336.6499938964844
2021-03-18,ZM,Volume,316.32000732421875
2021-03-19,ZM,Volume,326.260009765625
2021-03-22,ZM,Volume,328.5
2021-03-23,ZM,Volume,339.760009765625
2021-03-24,ZM,Volume,314.9599914550781
2021-03-25,ZM,Volume,314.8500061035156
2021-03-26,ZM,Volume,319.95001220703125
2021-03-29,ZM,Volume,308.3900146484375
2021-03-30,ZM,Volume,313.19000244140625
2021-03-31,ZM,Volume,321.2900085449219
2021-04-01,ZM,Volume,326.2300109863281
2021-04-05,ZM,Volume,323.9599914550781
2021-04-06,ZM,Volume,329.7900085449219
2021-04-07,ZM,Volume,323.0799865722656
2021-04-08,ZM,Volume,331.2799987792969
2021-04-09,ZM,Volume,322.6499938964844
2021-04-12,ZM,Volume,321.510009765625
2021-04-13,ZM,Volume,342.75
2021-04-14,ZM,Volume,329.20001220703125
2021-04-15,ZM,Volume,332.3800048828125
2021-04-16,ZM,Volume,329.95001220703125
2021-04-19,ZM,Volume,324.3299865722656
2021-04-20,ZM,Volume,321.7799987792969
2021-04-21,ZM,Volume,322.760009765625
2021-04-22,ZM,Volume,328.32000732421875
2021-04-23,ZM,Volume,336.8800048828125
2021-04-26,ZM,Volume,336.4200134277344
2021-04-27,ZM,Volume,333.489990234375
2021-04-28,ZM,Volume,331.25
2021-04-29,ZM,Volume,321.1000061035156
2021-04-30,ZM,Volume,319.57000732421875
2021-05-03,ZM,Volume,313.9200134277344
2021-05-04,ZM,Volume,304.8500061035156
2021-05-05,ZM,Volume,297.5899963378906
2021-05-06,ZM,Volume,293.04998779296875
2021-05-07,ZM,Volume,295.239990234375
2021-05-10,ZM,Volume,288.489990234375
2021-05-11,ZM,Volume,300.25
2021-05-12,ZM,Volume,289.70001220703125
2021-05-13,ZM,Volume,290.1600036621094
2021-05-14,ZM,Volume,307.8900146484375
2021-05-17,ZM,Volume,308.92999267578125
2021-05-18,ZM,Volume,312.8599853515625
2021-05-19,ZM,Volume,310.4599914550781
2021-05-20,ZM,Volume,324.7099914550781
2021-05-21,ZM,Volume,316.3999938964844
2021-05-24,ZM,Volume,321.55999755859375
2021-05-25,ZM,Volume,321.2799987792969
2021-05-26,ZM,Volume,326.04998779296875
2021-05-27,ZM,Volume,326.42999267578125
2021-05-28,ZM,Volume,331.5299987792969
2021-06-01,ZM,Volume,327.7200012207031
2021-06-02,ZM,Volume,327.1099853515625
2021-06-03,ZM,Volume,319.010009765625
2021-06-04,ZM,Volume,336.0
2021-06-07,ZM,Volume,342.6600036621094
2021-06-08,ZM,Volume,341.260009765625
2021-06-09,ZM,Volume,333.6300048828125
2021-06-10,ZM,Volume,346.5
2021-06-11,ZM,Volume,366.3999938964844
2021-06-14,ZM,Volume,365.9100036621094
2021-06-15,ZM,Volume,359.0
2021-06-16,ZM,Volume,361.8299865722656
2021-06-17,ZM,Volume,372.95001220703125
2021-06-18,ZM,Volume,374.239990234375
2021-06-21,ZM,Volume,369.25
2021-06-22,ZM,Volume,374.6499938964844
2021-06-23,ZM,Volume,376.9200134277344
2021-06-24,ZM,Volume,373.3999938964844
2021-06-25,ZM,Volume,372.4700012207031
2021-06-28,ZM,Volume,388.8599853515625
2021-06-29,ZM,Volume,394.7300109863281
2021-06-30,ZM,Volume,387.0299987792969
2021-07-01,ZM,Volume,386.4800109863281
2021-07-02,ZM,Volume,388.8900146484375
2021-07-06,ZM,Volume,401.1199951171875
2021-07-07,ZM,Volume,393.9100036621094
2021-07-08,ZM,Volume,386.010009765625
2021-07-09,ZM,Volume,385.0799865722656
2021-07-12,ZM,Volume,379.1199951171875
2021-07-13,ZM,Volume,378.3900146484375
2021-07-14,ZM,Volume,360.6099853515625
2021-07-15,ZM,Volume,356.80999755859375
2021-07-16,ZM,Volume,361.9700012207031
2021-07-19,ZM,Volume,354.20001220703125
2021-07-20,ZM,Volume,355.80999755859375
2021-07-21,ZM,Volume,352.9700012207031
2021-07-22,ZM,Volume,361.3900146484375
2021-07-23,ZM,Volume,359.2300109863281
